article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,HPI
405374,Ali,Male,598,Kaaba,,Saudi Arabia,Asia,21.4225,39.82618,Religious Figure,Religion,Institutions,84,9632569,114673,28.0897,82.34589227
15630,James Cook,Male,1728,Marton,,United Kingdom,Europe,54.5406,-1.2124,Explorer,Explorers,Exploration,115,11738304,102072,28.0893,82.34408349
3986,Benjamin Franklin,Male,1706,Boston,MA,United States,North America,42.35806,-71.06361,Politician,Government,Institutions,88,29472054,334910,28.0867,82.33232645
9549,Edgar Allan Poe,Male,1809,Boston,MA,United States,North America,42.35806,-71.06361,Writer,Language,Humanities,99,33748011,340889,28.0844,82.32192598
16094,Joseph Haydn,Male,1732,Rohrau,,Austria,Europe,48.06667,16.85,Composer,Music,Arts,83,11122433,134005,28.0808,82.305647
42368,HonorÃ© de Balzac,Male,1799,Tours,,France,Europe,47.3936,0.6892,Writer,Language,Humanities,82,9787362,119358,28.0715,82.26359295
18024,Li Bai,Male,701,Suyab,,China,Asia,,,Writer,Language,Humanities,102,2893988,28372,28.0664,82.24053106
27729289,Giotto di Bondone,Male,1267,Florence,,Italy,Europe,43.78333,11.25,Artist,Fine Arts,Arts,68,5544452,81536,28.0579,82.20209456
11968,George Washington,Male,1732,Westmoreland County,VA,United States,North America,38.11,-76.8,Politician,Government,Institutions,134,34838477,259989,28.046,82.14828347
69852,Donatello,Male,1386,Florence,,Italy,Europe,43.78333,11.25,Painter,Fine Arts,Arts,79,6995725,88553,28.0258,82.05694027
29778,Thomas Edison,Male,1847,Milan,OH,United States,North America,41.29333,-82.60139,Inventor,Invention,Science & Technology,126,38631687,306601,28.0222,82.04066129
12326,Galen,Male,130,Pergamon,,Turkey,Asia,39.1325,27.18417,Physician,Medicine,Science & Technology,73,4392712,60174,28.019,82.02619108
154239,Titian,Male,1485,Pieve di Cadore,,Italy,Europe,46.43333,12.36667,Painter,Fine Arts,Arts,67,7560886,112849,28.0174,82.01895597
3408,Baruch Spinoza,Male,1632,Amsterdam,,Netherlands,Europe,52.36667,4.9,Philosopher,Philosophy,Humanities,84,8686774,103414,28.0143,82.00493796
11638,Francis of Assisi,Male,1182,Assisi,,Italy,Europe,43.07583,12.6175,Philosopher,Philosophy,Humanities,77,18323088,237962,27.9971,81.92716058
16142,James Watt,Male,1736,Greenock,,United Kingdom,Europe,55.94957,-4.76415,Inventor,Invention,Science & Technology,102,8142107,79825,27.9914,81.90138552
25439083,Timur,Male,1336,Transoxiana,,Uzbekistan,Asia,39.05,66.83333,Military Personnel,Military,Institutions,94,7532855,80137,27.9771,81.83672177
6140,Claudius,Male,-10,Lyon,,France,Europe,45.76,4.84,Politician,Government,Institutions,71,5783578,81459,27.9662,81.78743262
27636,Sima Qian,Male,-139,Hancheng,,China,Asia,35.46667,110.43333,Historian,History,Humanities,82,1695804,20681,27.9578,81.74944832
2447,Anton Chekhov,Male,1860,Taganrog,,Russia,Europe,47.21667,38.91667,Writer,Language,Humanities,110,9327460,84795,27.9551,81.73723908
24086,Protagoras,Male,-490,Abdera,,Greece,Europe,40.95,24.98333,Philosopher,Philosophy,Humanities,49,3011833,61466,27.9427,81.68116702
14013,HernÃ¡n CortÃ©s,Male,1485,MedellÃ­n,,Spain,Europe,38.96306,-5.95778,Explorer,Explorers,Exploration,106,12277143,115822,27.9426,81.68071483
323592,Nicolaus Copernicus,Male,1473,ToruÅ„,,Poland,Europe,53.01667,18.61667,Astronomer,Natural Sciences,Science & Technology,128,32512598,254005,27.9412,81.67438411
307,Abraham Lincoln,Male,1809,Hodgenville,KY,United States,North America,37.57111,-85.73861,Politician,Government,Institutions,131,66145211,504925,27.9386,81.66262707
19727,Michael Faraday,Male,1791,Newington Butts,,United Kingdom,Europe,51.4919,-0.1029,Physicist,Natural Sciences,Science & Technology,110,10305685,93688,27.9266,81.60836378
16095,Jimi Hendrix,Male,1942,Seattle,WA,United States,North America,47.60972,-122.33306,Musician,Music,Arts,83,39460548,475428,27.9258,81.60474623
864,Andy Warhol,Male,1928,Pittsburgh,PA,United States,North America,40.43972,-79.97639,Artist,Fine Arts,Arts,100,34354584,343546,27.9198,81.57761459
53617,Methuselah,Male,-3500,Other,,Unknown,Unknown,,,Religious Figure,Religion,Institutions,39,5031601,129015,27.9189,81.57354484
331219,Du Fu,Male,712,Luoyang,,China,Asia,34.76667,112.96667,Writer,Language,Humanities,97,1664206,17157,27.9061,81.515664
1425,Antonio Vivaldi,Male,1678,Venice,,Italy,Europe,45.4375,12.33583,Composer,Music,Arts,103,15870117,154079,27.8898,81.44195637
69804,Phidias,Male,-490,Other,,Unknown,Unknown,,,Sculptor,Fine Arts,Arts,47,2664469,56691,27.8852,81.42115545
143331,Zeno of Elea,Male,-490,Velia,,Italy,Europe,40.16083,15.155,Philosopher,Philosophy,Humanities,55,2607967,47418,27.8847,81.41889448
9553,Empedocles,Male,-490,Agrigento,,Italy,Europe,37.31667,13.58333,Philosopher,Philosophy,Humanities,60,3615283,60255,27.8743,81.3718663
347105,Mother Teresa,Female,1910,Skopje,,Republic Of Macedonia,Europe,42,21.43333,Social Activist,Activism,Public Figure,101,30145431,298470,27.8634,81.32257714
140639,El Greco,Male,1541,Crete,,Greece,Europe,,,Painter,Fine Arts,Arts,71,7840580,110431,27.863,81.32076837
152487,Paracelsus,Male,1493,Einsiedeln,,Switzerland,Europe,47.11667,8.73333,Physician,Medicine,Science & Technology,61,5367602,87993,27.8602,81.30810693
8239846,Bob Marley,Male,1945,Nine Mile,,Jamaica,North America,18.2978,-77.2781,Musician,Music,Arts,91,60597640,665908,27.8593,81.30403719
1737,Anaxagoras,Male,-500,Clazomenae,,Turkey,Asia,38.35817,26.76758,Philosopher,Philosophy,Humanities,62,2528167,40777,27.8564,81.29092356
36579,Clovis I,Male,466,Tournai,,Belgium,Europe,50.6,3.38333,Politician,Government,Institutions,61,5010769,82144,27.854,81.2800709
19444,Miguel de Cervantes,Male,1547,AlcalÃ¡ de Henares,,Spain,Europe,40.46667,-3.36667,Writer,Language,Humanities,128,14409252,112572,27.8516,81.26921825
54204,Philip II of Macedon,Male,-382,Pella,,Greece,Europe,40.8,22.51667,Politician,Government,Institutions,57,3619870,63506,27.8487,81.25610462
70716,"Charles V, Holy Roman Emperor",Male,1500,Ghent,,Belgium,Europe,51.05,3.73333,Politician,Government,Institutions,78,7454646,95572,27.8476,81.25113049
21018,Marcel Proust,Male,1871,Auteuil-Neuilly-Passy,,France,Europe,,,Writer,Language,Humanities,94,8846261,94109,27.8449,81.23892125
38422,Plotinus,Male,204,Lycopolis,,Egypt,Africa,31.08333,30.95,Philosopher,Philosophy,Humanities,53,2452095,46266,27.8309,81.17561408
47836,Averroes,Male,1126,CÃ³rdoba,,Spain,Europe,37.88333,-4.76667,Philosopher,Philosophy,Humanities,77,4246475,55149,27.8309,81.17561408
17949,Leonardo Fibonacci,Male,1170,Pisa,,Italy,Europe,43.71667,10.4,Mathematician,Math,Science & Technology,82,5180458,63176,27.8288,81.166118
45732,Hieronymus Bosch,Male,1450,s-Hertogenbosch,,Netherlands,Europe,51.68333,5.3,Painter,Fine Arts,Arts,57,7338723,128750,27.8232,81.14079514
7925,David Hume,Male,1711,Edinburgh,,United Kingdom,Europe,55.95306,-3.18889,Philosopher,Philosophy,Humanities,81,11286165,139335,27.8185,81.11954202
37313,Bruce Lee,Male,1940,San Francisco-Bay Area,CA,United States,North America,37.79472,-122.40722,Actor,Film And Theatre,Arts,84,56281877,670022,27.8142,81.10009767
23867,Pompey,Male,-106,Roman Republic,,Italy,Europe,,,Politician,Government,Institutions,60,5041050,84018,27.814,81.09919329
51255,Charles de Gaulle,Male,1890,Lille,,France,Europe,50.6278,3.0583,Military Personnel,Military,Institutions,107,14688101,137272,27.8011,81.04086025
28413,Septimius Severus,Male,145,Leptis Magna,,Libya,Africa,32.63917,14.29056,Politician,Government,Institutions,61,2978333,48825,27.8008,81.03950367
44920,Pliny the Elder,Male,23,Como,,Italy,Europe,45.81667,9.08333,Philosopher,Philosophy,Humanities,61,4448919,72933,27.7997,81.03452954
44356,Peter I of Russia,Male,1672,Moscow,,Russia,Europe,55.75,37.61667,Politician,Government,Institutions,98,10556706,107721,27.7934,81.00604131
4637590,Bob Dylan,Male,1941,Duluth,MN,United States,North America,46.8,-92.1,Musician,Music,Arts,88,33728144,383274,27.7877,80.98026625
1256,Antoninus Pius,Male,86,Lanuvium,,Italy,Europe,41.6747,12.69758,Politician,Government,Institutions,63,2326411,36927,27.7767,80.93052491
700,Arthur Schopenhauer,Male,1788,GdaÅ„sk,,Poland,Europe,54.35,18.63333,Philosopher,Philosophy,Humanities,79,11622780,147124,27.776,80.92735955
11466,Francisco Franco,Male,1892,Ferrol,,Spain,Europe,43.46667,-8.25,Politician,Government,Institutions,82,16767124,204477,27.7709,80.90429765
5142,Charlie Chaplin,Male,1889,Walworth,,United Kingdom,Europe,51.4898,-0.0905,Actor,Film And Theatre,Arts,145,38615107,266311,27.7704,80.90203668
16494,Josephus,Male,37,Jerusalem,,Israel,Asia,31.78333,35.21667,Historian,History,Humanities,55,3916394,71207,27.7691,80.89615816
13578,Hermann Hesse,Male,1877,Calw,,Germany,Europe,48.71667,8.73333,Writer,Language,Humanities,83,9414681,113430,27.7653,80.87897479
49907,Caracalla,Male,188,Lugdunum,,France,Europe,45.75972,4.81944,Politician,Government,Institutions,60,2926569,48776,27.7607,80.85817386
47096,Friedrich Engels,Male,1820,Wuppertal,,Germany,Europe,51.26667,7.18333,Philosopher,Philosophy,Humanities,91,7678629,84381,27.7439,80.78220526
31663669,Saint Andrew,Male,1,Bethsaida,Galilee,Israel,Asia,32.91,35.631,Religious Figure,Religion,Institutions,68,2732393,40182,27.7439,80.78220526
4254144,Rembrandt,Male,1606,Leiden,,Netherlands,Europe,52.16667,4.48333,Painter,Fine Arts,Arts,125,20985901,167887,27.7433,80.7794921
33832,William Wallace,Male,1270,Elderslie,,United Kingdom,Europe,55.83061,-4.48421,Military Personnel,Military,Institutions,61,15650413,256564,27.7419,80.77316138
32794,Marcus Vitruvius Pollio,Male,-80,Other,,Unknown,,41.26667,13.61667,Architect,Design,Arts,53,3436829,64846,27.7414,80.77090041
64719,Paul Gauguin,Male,1848,Paris,,France,Europe,48.8567,2.3508,Painter,Fine Arts,Arts,82,10352765,126253,27.7335,80.73517708
32802,Vercingetorix,Male,-82,Other,,Unknown,Unknown,,,Military Personnel,Military,Institutions,45,3578372,79519,27.7226,80.68588793
29010,Saint George,Male,280,Lydda,,Israel,Asia,,,Religious Figure,Religion,Institutions,65,9595520,147623,27.7198,80.67322649
13436,Heinrich Himmler,Male,1900,Munich,,Germany,Europe,48.13333,11.56667,Politician,Government,Institutions,70,17558545,250836,27.7085,80.62212857
79616,Pindar,Male,-522,Boeotia,,Greece,Europe,38.41667,23.08333,Writer,Language,Humanities,55,2118829,38524,27.7061,80.61127591
51271,Louis XVI of France,Male,1754,Paris,,France,Europe,48.8044,2.12316,Politician,Government,Institutions,74,14510221,196084,27.6928,80.5511341
16339,Johannes Brahms,Male,1833,Hamburg,,Germany,Europe,53.56528,10.00139,Composer,Music,Arts,103,8261948,80213,27.6843,80.51269761
171625,Saint James the Great,Male,1,Bethsaida,Galilee,Israel,Asia,32.91,35.631,Religious Figure,Religion,Institutions,66,2597285,39353,27.6646,80.42361538
5119376,John F. Kennedy,Male,1917,Boston,MA,United States,North America,42.33167,-71.12167,Politician,Government,Institutions,116,57596834,496524,27.6634,80.41818905
11891,George Orwell,Male,1903,Motihari,,India,Asia,26.65,84.91667,Writer,Language,Humanities,101,16450860,162880,27.6602,80.40371884
1329090,Mustafa Kemal AtatÃ¼rk,Male,1881,Thessaloniki,,Greece,Europe,40.65,22.9,Politician,Government,Institutions,166,19455613,117202,27.6575,80.3915096
6452,Charles Martel,Male,686,Herstal,,Belgium,Europe,50.66667,5.63333,Military Personnel,Military,Institutions,55,4644891,84453,27.6544,80.37749159
30085,Thomas Mann,Male,1875,LÃ¼beck,,Germany,Europe,53.86972,10.68639,Writer,Language,Humanities,84,8182174,97407,27.6522,80.36754332
80047,Diogenes Laertius,Male,-3500,Other,,Unknown,Unknown,,,Writer,Language,Humanities,41,1103296,26910,27.6511,80.36256919
19747,Marcus Vipsanius Agrippa,Male,-63,Other,,Italy,Europe,45.26111,13.90444,Military Personnel,Military,Institutions,47,2314450,49244,27.6504,80.35940383
197745,Pyrrhus of Epirus,Male,-319,Epirus,,Greece,Europe,,,Military Personnel,Military,Institutions,47,2524397,53711,27.6504,80.35940383
92550,Omar KhayyÃ¡m,Male,1048,Nishapur,,Iran,Asia,36.21333,58.79583,Mathematician,Math,Science & Technology,86,6419560,74646,27.647,80.34402923
851,Alfred Nobel,Male,1833,Stockholm,,Sweden,Europe,59.32944,18.06861,Chemist,Natural Sciences,Science & Technology,109,11998627,110079,27.6462,80.34041168
357200,Queen of Sheba,Female,-1000,Marib,,Yemen,Asia,,,Politician,Government,Institutions,52,6021924,115806,27.6447,80.33362877
37325,Marcus Junius Brutus,Male,-85,Rome,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,48,3956257,82422,27.6433,80.32729805
21345243,"Donatien Alphonse FranÃ§ois de Sade, Marquis de Sade",Male,1740,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,59,10976135,186036,27.6335,80.28298303
25789,Romulus Augustus,Male,460,Other,,Unknown,,,,Religious Figure,Religion,Institutions,57,2399613,42098,27.6315,80.27393915
46605,Demosthenes,Male,-384,Athens,,Greece,Europe,37.96667,23.71667,Politician,Government,Institutions,51,3024081,59296,27.626,80.24906848
15600,James Joyce,Male,1882,Rathgar,,Ireland,Europe,53.31167,-6.27433,Writer,Language,Humanities,114,11006755,96550,27.6173,80.2097276
11319,Francis Bacon,Male,1561,London,,United Kingdom,Europe,51.51139,-0.11889,Philosopher,Philosophy,Humanities,82,10858412,132420,27.616,80.20384908
63742,Johann Christoph Friedrich von Schiller,Male,1759,Weimar,,Germany,Europe,48.93333,9.25,Writer,Language,Humanities,76,8299693,109206,27.6099,80.17626524
38301,Fidel Castro,Male,1926,BirÃ¡n,,Cuba,North America,20.55,-75.9,Politician,Government,Institutions,115,28679945,249391,27.6097,80.17536085
154450,Mark Twain,Male,1835,Florida,MO,United States,North America,39.49167,-91.79,Writer,Language,Humanities,106,20607309,194409,27.6084,80.16948233
15777,Joseph Goebbels,Male,1897,Rheydt,,Germany,Europe,51.16667,6.45,Politician,Government,Institutions,71,16667883,234759,27.6044,80.15139457
20408,Marie Curie,Female,1867,Warsaw,,Poland,Europe,52.23333,21.01667,Chemist,Natural Sciences,Science & Technology,130,30874600,237497,27.603,80.14506385
1006,Aaron,Male,-1400,Other,,Egypt,Africa,,,Religious Figure,Religion,Institutions,59,2819250,47784,27.6021,80.1409941
26368,Richard I of England,Male,1157,Oxford,,United Kingdom,Europe,51.755,-1.2627,Politician,Government,Institutions,70,12433331,177619,27.6012,80.13692436
239672,Lucius Cornelius Sulla,Male,-138,Roman Italy,,Italy,Europe,41.9,12.5,Politician,Government,Institutions,49,3066374,62579,27.5988,80.1260717
24956001,Bertolt Brecht,Male,1898,Augsburg,,Germany,Europe,48.36667,10.9,Writer,Language,Humanities,77,12712391,165096,27.5862,80.06909525
113070,Pontius Pilate,Male,1,Abruzzo,,Italy,Europe,41.9,12.48333,Politician,Government,Institutions,54,7359680,136290,27.5753,80.0198061
9428,Ernest Hemingway,Male,1899,Chicago,IL,United States,North America,41.88333,-87.8,Writer,Language,Humanities,110,31968926,290627,27.5732,80.01031002
649861,Muhammad ibn Musa al-Khwarizmi,Male,780,Khwarezm,,Iran,Asia,,,Mathematician,Math,Science & Technology,100,3447071,34471,27.5612,79.95604674
16028,Jan Hus,Male,1372,Husinec,,Czech Republic,Europe,49.05306,13.985,Social Activist,Activism,Public Figure,54,4240802,78533,27.5595,79.94835944
5804,Charles Baudelaire,Male,1821,Paris,,France,Europe,48.8567,2.3508,Writer,Language,Humanities,70,12673471,181050,27.5592,79.94700286
29490,Saddam Hussein,Male,1937,Al-Awja,,Iraq,Asia,34.53306,43.73306,Politician,Government,Institutions,98,26122662,266558,27.5586,79.94428969
13550,Hans Christian Andersen,Male,1805,Odense,,Denmark,Europe,55.39583,10.38861,Writer,Language,Humanities,103,14827483,143956,27.5539,79.92303657
20603,Mary I of Scotland,Female,1542,West Lothian,,United Kingdom,Europe,55.9785,-3.60111,Politician,Government,Institutions,55,5180936,94199,27.547,79.89183518
80756,Umar,Male,586,Mecca,,Saudi Arabia,Asia,21.41667,39.81667,Politician,Government,Institutions,92,7473596,81235,27.5399,79.85972941
37973,John Maynard Keynes,Male,1883,Cambridge,,United Kingdom,Europe,52.205,0.119,Economist,Social Sciences,Science & Technology,92,12433489,135147,27.5345,79.83531093
76572,AntonÃ­n DvoÅ™Ã¡k,Male,1841,Nelahozeves,,Czech Republic,Europe,50.26667,14.3,Composer,Music,Arts,91,6571884,72219,27.5298,79.81405781
47122,Darius III of Persia,Male,-380,Other,,Iran,Asia,32,53,Politician,Government,Institutions,54,1412723,26162,27.5241,79.78828275
17741,Ludwig Wittgenstein,Male,1889,Vienna,,Austria,Europe,48.2,16.36667,Philosopher,Philosophy,Humanities,83,8293279,99919,27.5203,79.77109937
75861,Cato the Elder,Male,-234,Tusculum,,Italy,Europe,41.79833,12.71083,Writer,Language,Humanities,45,2401025,53356,27.5188,79.76431646
26683,Stanley Kubrick,Male,1928,New York,NY,United States,North America,40.79028,-73.95972,Film Director,Film And Theatre,Arts,89,20251814,227548,27.5175,79.75843794
37145,Lucretius,Male,-99,Other,,Unknown,,,,Philosopher,Philosophy,Humanities,56,2366355,42256,27.5164,79.75346381
6860726,Jack the Ripper,Male,1850,Other,,United Kingdom,Europe,,,Extremist,Outlaws,Public Figure,55,26544061,482619,27.5157,79.75029845
241636,Cao Cao,Male,155,Bozhou,,China,Asia,33.86667,115.75,Military Personnel,Military,Institutions,37,6879760,185939,27.5151,79.74758528
11508,Francis Drake,Male,1540,Tavistock,,United Kingdom,Europe,50.545,-4.15,Pirate,Outlaws,Public Figure,82,8493359,103578,27.515,79.74713309
30172853,Nicholas II of Russia,Male,1868,Saint Petersburg,,Russia,Europe,59.72333,30.41583,Politician,Government,Institutions,75,17680104,235735,27.5054,79.70372246
162276,Frida Kahlo,Female,1907,CoyoacÃ¡n,,Mexico,North America,19.35,-99.16167,Painter,Fine Arts,Arts,112,24591278,219565,27.5025,79.69060883
2062,Amerigo Vespucci,Male,1454,Florence,,Italy,Europe,43.78333,11.25,Explorer,Explorers,Exploration,66,8051998,122000,27.5007,79.68246934
27827075,Gabriel GarcÃ­a MÃ¡rquez,Male,1927,Aracataca,,Colombia,South America,10.59369,-74.19281,Writer,Language,Humanities,103,19679103,191059,27.4937,79.65081576
5768,Catullus,Male,-84,Verona,,Italy,Europe,45.43333,10.98333,Writer,Language,Humanities,50,2596338,51927,27.4929,79.64719821
24171,Plautus,Male,-254,Sarsina,,Italy,Europe,43.91667,12.15,Writer,Language,Humanities,45,2643125,58736,27.4919,79.64267627
15852,John Lennon,Male,1940,Liverpool,,United Kingdom,Europe,53.4,-3,Musician,Music,Arts,101,58141089,575654,27.4916,79.64131968
411551,Narmer,Male,-3100,Other,,Unknown,Unknown,,,Politician,Government,Institutions,41,1698974,41438,27.4834,79.60423977
38375,Hypatia of Alexandria,Female,370,Alexandria,,Egypt,Africa,31.2,29.91667,Mathematician,Math,Science & Technology,58,6461837,111411,27.4826,79.60062222
240648,Guan Yu,Male,160,Yuncheng,,China,Asia,35.01667,110.98333,Military Personnel,Military,Institutions,31,6082546,196211,27.4805,79.59112614
29922,Thomas Jefferson,Male,1743,Shadwell,VA,United States,North America,38.01238,-78.41778,Politician,Government,Institutions,113,26350722,233192,27.4789,79.58389104
8193,Daniel Defoe,Male,1660,London,,United Kingdom,Europe,51.50722,-0.1275,Writer,Language,Humanities,74,5068560,68494,27.4743,79.56309011
13487,Hermann GÃ¶ring,Male,1893,Rosenheim,,Germany,Europe,47.85,12.13333,Politician,Government,Institutions,65,13431192,206634,27.4733,79.55856817
716868,Vlad III the Impaler,Male,1431,SighiÅŸoara,,Romania,Europe,46.21694,24.79111,Nobleman,Government,Institutions,58,10926855,188394,27.4686,79.53731505
